,datetime,title,content,category,url
232040,2021-10-18 06:48:00,Wekdienst 18/10: Start proces moord Peter R. de Vries • Raadsvergadering over Ter Apel,"Goedemorgen! In Amsterdam is de eerste zitting in de strafzaak rond de moord op Peter R. de Vries en in de gemeente Westerwolde is een openbare raadsvergadering over de grote drukte in het asielzoekerscentrum in Ter Apel. Er is vandaag veel sluierbewolking, maar daar doorheen is de zon vaak te zien. Het wordt 15 tot 18 graden bij een matige zuidenwind. Ga je de weg op? Hier vind je het overzicht van de files en werkzaamheden. Check hier de dienstregeling voor het spoor. Een flink aantal sectoren is kwetsbaar voor hogere energieprijzen, blijkt uit berekeningen van ABN Amro. De bank analyseerde twintig sectoren en bekeek in hoeverre bedrijven hogere kosten kunnen doorberekenen. Als dat niet lukt, verdampt de winst helemaal of voor een groot deel, afhankelijk van de sector. Lukt doorberekenen wel, dan gaan de prijzen voor afnemers omhoog. Producenten van bouwmaterialen en voeding zijn voorbeelden van sectoren die er tot nu toe in zijn geslaagd de kosten door te geven. De bank verwacht daar dan ook verdere prijsstijgingen. Volgens het Britse Time Out Magazine is Tuschinski in Amsterdam de allermooiste bioscoop ter wereld. Op 28 oktober 1921, bijna honderd jaar geleden, werd het theater gebouwd door Abraham Tuschinski. Het barokke theater, dat recentelijk een grote opknapbeurt onderging, groeide uit tot een plek vol geschiedenis. In deze video nemen we je mee de zaal in, fijne voorstelling! Fijne dag!",Binnenland,https://nos.nl/artikel/2402095-wekdienst-18-10-start-proces-moord-peter-r-de-vries-raadsvergadering-over-ter-apel
12577,2010-12-06 16:46:00,"Ivoorkust: één land, twee presidenten","In Ivoorkust heeft oppositieleider Ouatarra een voorstel gedaan om de impasse te doorbreken waarin het land is terechtgekomen. Als zijn rivaal Laurent Gbagbo het presidentschap opgeeft, wil Ouatarra ministers van Gbagbo's kabinet in de nieuwe regering opnemen. Na de presidentsverkiezingen van vorige maand claimde zowel Ouatarra als Gbagbo de overwinning. Beiden lieten zich tot president beëdigen, zodat het land nu met twee presidenten zit. Ouatarra weet zich gesteund door het buitenland en de Wereldbank, maar Gbagbo wil niet opstappen. Ouatarra-aanhangers demonstreerden vandaag in Abidjan. ""Het is aan hemzelf om te kiezen welke rol hij wil spelen in de geschiedenis. Hij moet de macht nu overdragen aan de president die is gekozen."" Dit zei de Franse president Sarkozy vandaag na een telefoontje met Gbagbo. Sarkozy riep hem door de telefoon op het pluche te verlaten. Ook de Zuid-Afrikaanse ex-president Mbeki is naar Ivoorkust gevlogen om te bemiddelen en een nieuwe burgeroorlog te voorkomen. Mbeki sprak er zowel met president Gbagbo als met oppositieleider Ouattara, die volgens de officiële uitslag heeft gewonnen. De oppositieleider reikte na deze bemiddelingspoging de president de hand: als Gbagbo de macht opgeeft, mogen zijn ministers deelnemen aan een nieuwe regering van nationale eenheid. Ivoorkust was jarenlang één van de meest welvarende en stabiele landen van het continent; het werd de parel van West-Afrika genoemd. Het is de grootste cacao-producent ter wereld, en bracht ook nog eens één van de beste voetballers voort: Didier Drogba. Het is daarom des te schrijnender voor de Ivorianen dat het land de afgelopen tien jaar zo is afgegleden, en nu zelfs ten prooit dreigt te vallen aan een nieuwe burgeroorlog. Misschien moeten niet Sarkozy, Obama en Mbeki een beroep doen op de Ivoriaanse leiders, maar moet juist Chelsea-speler Drogba het kunstje herhalen dat hij een paar jaar geleden deed. Vanaf het voetbalveld deed hij toen een dramatische oproep aan de strijdende partijen om de wapens neer te leggen. Ze deden het, en de burgeroorlog werd beëindigd met een broze vrede. Afgesproken werd dat er in 2005 verkiezingen zouden komen, maar president Gbagbo verzon telkens redenen om ze uit te stellen. Afgelopen maand was het dan zover: de Ivorianen mochten eindelijk naar de stembus. Deze verkiezingen hadden moeten leiden tot een blijvende vrede, en verzoening tussen het noorden (rebellen) en het zuiden (regeringsleger). Maar het tegenovergestelde gebeurde. Zoals wel vaker in Afrika (Zimbabwe, Kenia) weigert een koppige president de macht op te geven, ook al heeft hij duidelijk verloren. Gbagbo liet zichzelf dit weekeinde opnieuw tot president beëdigen. Volgens de officiele uitslag had hij weliswaar geen meerderheid gehaald (45 procent), maar die uitslag werd door de Constitutionele Raad ongeldig verklaard omdat rebellen de kiezers in het noorden zouden hebben geïntimideerd. Oppositieleider Ouattara riep zichzelf ook uit tot president. Hij had immers de meeste stemmen (54 procent) - een uitslag die is bevestigd door de Verenigde Naties. Dus nu heeft Ivoorkust twee presidenten. En probeert de internationale gemeenschap hiervoor een oplossing te bedenken - onder andere Thabo Mbeki en Nicolas Sarkozy. Vooral Frankrijk zit in een lastig parket. Als oud-kolonisator heeft het nog grote belangen in Ivoorkust. Ook is er nog altijd een Franse militaire basis met 900 Franse commando's. Gbagbo beschuldigt Parijs er al jaren van de oppositie en rebellen in het noorden te steunen. Zijn aanhangers zijn daardoor zeer anti-Frans - wat een explosieve situatie kan opleveren als de Franse militairen ingrijpen. De vorige keer dat het uit de hand liep, in 2004, werden negen Franse militairen gedood. Als reactie liet president Chirac alle toestellen van de Ivoriaanse luchtmacht bombarderen. Duizenden buitenlanders verlieten Ivoorkust halsoverkop. Feitelijk is het land sindsdien nog steeds in twee helften verdeeld. En hebben de rebellen al aangekondigd de wapens weer op te nemen als Ouattara niet wordt uitgeroepen tot president. In aanloop naar de verkiezingen was de VN-vredesmacht in Ivoorkust al uitgebreid naar 8000 blauwhelmen. Het is de vraag of die de kalmte kunnen bewaren, als niet snel duidelijk wordt wie de échte president van Ivoorkust is. ",Buitenland,https://nos.nl/artikel/203316-ivoorkust-een-land-twee-presidenten.html
50900,2012-12-29 12:34:00,Mogelijk doodstraf verkrachters India,"De zes verdachten die in India waren opgepakt voor de groepsverkrachting van een 23-jarige vrouw, worden beschuldigd van moord. Dat betekent dat ze de doodstraf kunnen krijgen als ze worden veroordeeld. De studente medicijnen werd op 16 december in een bus verkracht en mishandeld door een groep dronken mannen, die haar daarna uit het rijdende voertuig gooiden. De vrouw werd in een ziekenhuis in Singapore behandeld, waar ze gisteravond overleed. Het incident leidde tot grote woede en rellen in New Delhi. De politie arresteerde zes mannen, onder wie de chauffeur van de bus. Uit vrees voor nieuwe gewelddadige protesten sloot de politie vanochtend metrostations en een aantal grote wegen in het centrum af.",Buitenland,https://nos.nl/artikel/456365-mogelijk-doodstraf-verkrachters-india.html
95703,2014-12-23 16:37:00,Goudhandelaar vrijuit na doodsteken klant,"Het Openbaar Ministerie heeft de zaak tegen een Amsterdamse goudhandelaar die een klant doodstak geseponeerd. De winkelier handelde uit noodweer; hij kon niet anders om zijn eigen leven te redden, is het oordeel van de officier van justitie. Volgens de advocaat van de winkelier werd hij in de middag van 26 juni plotseling achter in zijn winkel aangevallen door een vaste klant. Die stak op hem in met een vleesvork. Tijdens de schermutseling die volgde, wist de winkelier de vleesvork af te pakken en stak hij op zijn aanvaller in. Beide mannen raakten zwaargewond bij het gevecht. De klant vluchtte de winkel uit, maar zakte even later in elkaar. In het ziekenhuis overleed hij aan zijn verwondingen. De goudhandelaar werd ook overgebracht naar het ziekenhuis en geopereerd. Hij is inmiddels hersteld.",Binnenland,https://nos.nl/artikel/2010415-goudhandelaar-vrijuit-na-doodsteken-klant.html
213728,2020-08-08 17:46:00,Man overleden na schietpartij op drukbezocht strand in Amsterdam,"Een man die zwaargewond raakte bij een schietpartij op een strand in Amsterdam, is overleden. Het slachtoffer was 24 jaar oud. De politie is op zoek naar de schutter. Gistermiddag rond 16.30 uur werd plotseling geschoten op een van de stranden aan de Nieuwe Meer, in het zuidwesten van de stad, niet ver van het Amsterdamse Bos. De politie wil nog niets zeggen over de toedracht van de schietpartij. Veel mensen hebben het zien gebeuren en die worden eerst gehoord. De politie wil graag beelden hebben van mensen die op het strand waren. Het gaat dan niet alleen om beelden van het incident, maar ook om selfies of filmpjes die daarvoor zijn gemaakt. Op het moment dat er werd geschoten was het druk op het strand. Omstanders zeggen tegen het Parool dat er veel kinderen in de buurt waren van de plek waar werd geschoten. Een getuige zegt: ""Veel ouders renden naar de plek waar het gebeurde. Ze waren bezorgd."" De schutter is een man met een opvallend signalement: hij heeft een sikje, draagt een hoed en een tasje en heeft een blauwe zwembroek aan. Wie hem ziet lopen, wordt aangeraden om de man niet zelf te benaderen, maar 112 te bellen.",Regionaal nieuws,https://nos.nl/artikel/2343360-man-overleden-na-schietpartij-op-drukbezocht-strand-in-amsterdam.html
5131,2010-05-16 17:05:00,Amsterdam langzaam schoner,"Een vrouw staat op het Damrak te kijken naar een duif die de resten van een broodje kaas negeert. ""Als zelfs zij het al niet moeten, dan wordt het wel hoog tijd."" De Amsterdammers zullen nog even moeten wachten tot hun stad weer schoon is. Hoewel gisteren al hard gewerkt werd in het westen van de stad en vandaag het centrum aan de beurt was, zal het nog wel enkele dagen duren voordat de gevolgen van de vuilnisstaking verdwenen zijn. ""De stad is bezig met een inhaalslag"", laat een woordvoerder van de gemeente weten. ""Vuilniswagens rijden af en aan, maar de hoofdstad is niet in een dag schoon."" Eerst maken de vuilnismannen de plekken in de stad schoon waar de vuilniszakken zich opgehoopt hebben. Daarna gaan straatvegers aan de slag om het zwerfvuil op te ruimen. In de binnenstad van Utrecht is die eerste fase inmiddels afgerond en worden vandaag al de laatste resten opgeveegd.",Economie,https://nos.nl/artikel/157745-amsterdam-langzaam-schoner.html
204201,2019-12-23 04:13:00,Steeds meer kinderen groeien op bij één ouder,"In Nederland groeit bijna 1 op de 6 kinderen op in een eenoudergezin. Twintig jaar geleden was dit nog 1 op de 9, blijkt uit cijfers van het CBS. In totaal gaat het om ruim een half miljoen kinderen. Een eenoudergezin ontstaat doordat de partners uit elkaar gaan of door overlijden. En soms hebben de ouders van een kind nooit samengewoond. Ook baby's wonen steeds vaker bij één ouder. In 1999 groeide bijna 6 procent van de nuljarigen op in een eenouderhuishouden. Begin dit jaar was het 9 procent (1 op de 11). Dat komt neer op 15.000 baby's. Het grootste aandeel eenoudergezinnen is te vinden in Rotterdam, Amsterdam en Heerlen. In deze drie steden woont ruim een kwart van de kinderen bij een van de ouders. Staphorst en Urk kenden met 4 procent het kleinste aandeel minderjarigen in een eenouderhuishouden, constateert het CBS. Kinderen uit eenoudergezinnen hebben een relatief grote kans op armoede. Van alle gezinnen met alleen een vader of een moeder had in 2018 een kwart een laag inkomen. Daarmee is het risico op armoede voor kinderen uit een eenoudergezin vijf keer zo hoog als voor kinderen die bij twee ouders opgroeien.",Binnenland,https://nos.nl/artikel/2315946-steeds-meer-kinderen-groeien-op-bij-een-ouder.html
196797,2019-07-18 22:23:00,Verdachte van terrorisme aangehouden in Maastricht,"De politie heeft gistermiddag in Maastricht een 27-jarige man aangehouden die wordt verdacht van betrokkenheid bij terrorisme. De man zou zich in Nederland schuldig hebben gemaakt aan aanzetten tot een terroristisch misdrijf. Ook verdenkt het OM hem ervan dat hij meewerkte aan het trainen van mensen tot terrorist. Het onderzoek naar de man, die de Nederlandse en Marokkaanse nationaliteit heeft, begon vorige maand met informatie van de inlichtingendienst AIVD. De verdachte zou gebruik maken van social media om jihadistische en gewelddadige propaganda te verspreiden. Daarin wordt volgens het OM opgeroepen tot het plegen van geweld. De verdachte komt oorspronkelijk uit Limburg maar heeft nu geen vaste woonplaats, schrijft 1Limburg. Hij is dakloos en zwierf rond op straat. Hij wordt morgen voorgeleid aan de rechter-commissaris in Rotterdam.",Regionaal nieuws,https://nos.nl/artikel/2294087-verdachte-van-terrorisme-aangehouden-in-maastricht.html
46930,2012-10-30 05:15:00,Sandy richt spoor van vernieling aan,"De storm Sandy heeft de oostkust van de Verenigde Staten hard getroffen. De omvang van de schade is nog onbekend doordat het nog donker is, maar al wel duidelijk is dat er zeker dertien mensen om het leven zijn gekomen. De storm kwam rond 01.00 uur Nederlandse tijd aan land in de staat New Jersey en liet een spoor van vernieling achter. Bomen waaiden om, gebouwen raakten beschadigd. De kustgebieden hebben te kampen met overstromingen. Verder landinwaarts veroorzaakt Sandy hevige sneeuwbuien. Bij zo'n zes miljoen Amerikanen is de stroom uitgevallen. Veel stroomkabels zijn beschadigd door omgewaaide bomen. Twee grote ziekenhuizen moesten hun patiënten evacueren omdat de elektriciteit was uitgevallen en ook de noodstroomgeneratoren niet goed werkten. Elektriciteitsbedrijven hebben meer dan 10.000 mensen ingezet om de schade te verhelpen. In sommige delen van New York is de stroom door het elektriciteitsbedrijf afgesloten om schade te voorkomen. Toch heeft het zoute water geleid tot branden en een kleine explosie in een transformatorhuis na kortsluiting. Bij een kerncentrale in New Jersey werd alarm geslagen omdat er te veel water binnenkwam bij de centrale. De veiligheid zou niet in het geding zijn. In New York staan veel straten blank. De bruggen en tunnels naar Manhattan zijn afgesloten. Ook loopt er water in de metrotunnels van New York. Het metroverkeer in de hele stad ligt overigens al stil. Ook alle vliegvelden zijn gesloten vanwege het noodweer. In Manhattan is een deel van een grote kraan omgevallen bij een wolkenkrabber in aanbouw. Alle mensen uit de omliggende straten zijn geëvacueerd. Voor de kust van North Carolina zonk de driemaster Bounty. De kustwacht kon veertien opvarenden redden, maar voor een vrouw van 42 kwam de hulp te laat. Haar lichaam werd vannacht uit het water gehaald. De 63-jarige kapitein van het schip wordt nog vermist. Sandy heeft eerder een spoor van vernieling aangericht in het Caraïbische gebied. Daar zijn zeker 69 doden gevallen, waarvan de meeste in Haïti.",Buitenland,https://nos.nl/artikel/434770-sandy-richt-spoor-van-vernieling-aan.html
219901,2020-12-30 12:44:00,Recordaantal partijnamen voor verkiezingen geregistreerd,"Bij de Kiesraad zijn 89 partijnamen voor de verkiezingen van 17 maart 2021 geregistreerd. Dat is een record; bij de vorige verkiezingen voor de Tweede Kamer in 2017 waren het er 81. De afgelopen tijd zijn er 26 nieuwe partijnamen geregistreerd. Daaronder zijn de Lijst Henk Krol en Splinter van Femke Merel van Kooten-Arissen. Zij stapte uit de Partij voor de Dieren en zit nu als onafhankelijk Kamerlid in het parlement. Andere nieuwe namen zijn de islamitische partijen Nida en Partij van de Eenheid, die nu al in gemeenteraden vertegenwoordigd zijn. Ook Ja21 van ex-FvD'ers Joost Eerdmans en Annabel Nanninga staat op de lijst. Onbekender zijn de Partij voor de Kinderbelangen en Evert! Om voor registratie in aanmerking te komen mag de naam niet te lang zijn, niet op een andere partijnaam lijken of misleidend zijn, staat in de wet. Volgens de Kiesraad betekent registratie van een naam niet automatisch dat een partij ook deelneemt aan de verkiezingen. Daarvoor moeten de partijen nog steunhandtekeningen, kandidatenlijsten en andere documenten inleveren. Dat kan nog tot 1 februari. Het is ook mogelijk om zonder naam mee te doen aan de verkiezingen met een zogeheten blanco lijst. Zo'n lijst krijgt alleen een nummer toegekend op het stemformulier.",Politiek,https://nos.nl/artikel/2362530-recordaantal-partijnamen-voor-verkiezingen-geregistreerd.html
